date,time,generation,temp,precipitation,wind_speed,wind_direction,humidity,vapor_pressure,local_pressure,sunshine,insolation,snow
2019-01-18,10,10412.254,0.6,,0.8,250,77,4.9,1021,1,1.11,
2019-01-18,11,18623.077,2.7,,0.9,230,65,4.8,1021,1,1.52,
2019-01-18,12,23956.179,5.4,,1.5,20,55,4.9,1019.8,1,1.93,
2019-01-18,13,25852.108,7.9,,1.3,320,49,5.2,1018.7,1,2.1,
2019-01-18,14,25254.984,7.8,,0.8,340,50,5.3,1017.5,1,2,
2019-01-18,15,21801.895,8.5,,1.8,250,46,5.1,1017.5,1,1.61,
2019-01-18,16,14663.374,8.2,,1.2,270,45,4.9,1017.7,1,1.21,
2019-01-18,17,5226.723,7.6,,1.1,270,48,5,1017.7,1,0.5,
2019-01-18,18,1827.224,5.6,,0.7,340,56,5.1,1017.3,0.1,0.13,
2019-01-18,19,1192.12,4.7,,1,290,60,5.1,1018.4,,,
2019-01-18,20,859.36,4.1,,0.7,270,64,5.2,1018.6,,,
2019-01-18,21,214.08,3.1,,1.3,50,65,5,1018.2,,,
2019-01-18,22,217.2,2.6,,0.9,20,64,4.7,1018.5,,,
2019-01-18,23,208.08,1.8,,0.6,90,74,5.2,1018.1,,,
2019-01-18,24,176.4,1.7,,0.4,0,76,5.3,1017.8,,,
2019-01-19,1,176.16,1.3,,0.1,0,77,5.2,1017.3,,,
2019-01-19,2,176.16,0.4,,0.8,230,80,5,1017.5,,,
2019-01-19,3,2.16,0.8,,0.1,0,81,5.3,1017.2,,,
2019-01-19,4,0,0.5,,0.4,0,82,5.2,1016.9,,,
2019-01-19,5,0,0.1,,0.6,250,83,5.1,1016.6,,,
2019-01-19,6,0,0,,0.1,0,84,5.2,1016.6,,,
2019-01-19,7,0,-0.2,,0.7,20,85,5.1,1016.7,,,
2019-01-19,8,36.844,-0.5,,0,0,88,5.2,1017.1,0,0.06,
2019-01-19,9,2532.688,0.2,,0.2,0,83,5.2,1017.1,0.3,0.33,
2019-01-19,10,10890.332,2.6,,0.5,270,70,5.2,1017.2,1,1.03,
2019-01-19,11,19266.328,4.5,,1.1,230,59,5,1017,1,1.62,
2019-01-19,12,24352.708,6.9,,0.6,70,45,4.5,1015.2,1,2.02,
2019-01-19,13,14641.563,8,,0.8,20,13,1.4,1013.5,0.5,1.39,
2019-01-19,14,2840.782,7.9,,0.9,20,28,3,1012.7,0,0.3,
2019-01-19,15,2822.755,8,,0.6,20,25,2.7,1012.2,0,0.29,
2019-01-19,16,1939.209,7.9,,1.1,50,26,2.8,1011.6,0,0.24,
2019-01-19,17,718.036,6.8,,1.4,70,33,3.3,1011,0,0.13,
2019-01-19,18,1139.092,5.2,0.1,1.1,50,61,5.4,1010.4,0,0.04,
2019-01-19,19,444.74,4.4,,1.9,50,93,7.7,1010.5,,,
2019-01-19,20,52.16,4,,2.2,20,97,7.8,1010.1,,,
2019-01-19,21,185.36,4.1,0.8,1.8,50,92,7.5,1009.9,,,
2019-01-19,22,176.4,3.7,,2.1,20,96,7.6,1009.7,,,
2019-01-19,23,176.16,3.4,,1.2,20,99,7.7,1009.6,,,
2019-01-19,24,176.4,3.5,1,0.8,20,99,7.7,1009.7,,,
2019-01-20,1,124.8,3.6,,0.6,20,99,7.8,1009.7,,,
2019-01-20,2,0,3.7,,2.1,50,99,7.8,1009.5,,,
2019-01-20,3,0,3.8,0.3,1,20,97,7.7,1010.1,,,
2019-01-20,4,0,3.8,,0.6,360,94,7.5,1010.6,,,
2019-01-20,5,0,4,,0.9,20,85,6.9,1011,,,
2019-01-20,6,0,3.8,0,1.3,290,89,7.1,1010.9,,,
2019-01-20,7,0,3.8,,0.6,270,92,7.4,1011.6,,,
2019-01-20,8,10.596,3.5,,2.5,20,82,6.4,1012.6,0,0.06,
2019-01-20,9,2462.186,3,,2.1,20,70,5.3,1013.7,0.4,0.33,
2019-01-20,10,10487.438,3.4,,2.3,20,59,4.6,1014.7,0.7,0.79,
2019-01-20,11,20604.165,3.6,,3.9,360,50,4,1015.6,1,1.62,
2019-01-20,12,24612.851,3.9,,2.5,20,47,3.8,1015.2,0.9,1.76,
2019-01-20,13,26520.427,3.6,,3.2,20,49,3.9,1014.3,1,1.84,
2019-01-20,14,27633.985,3.8,,3.3,20,45,3.6,1014.5,1,1.95,
2019-01-20,15,24079.339,3.7,,3.3,20,43,3.4,1014.1,1,1.76,
2019-01-20,16,16459.259,2.8,,2.7,360,45,3.4,1014.7,1,1.34,
2019-01-20,17,6615.572,1.6,,3.4,20,47,3.2,1014.7,1,0.71,
2019-01-20,18,1911.297,0.4,,3.4,20,54,3.4,1015.4,0.3,0.15,
2019-01-20,19,1105.94,0,,2.4,20,55,3.4,1016.3,,,
2019-01-20,20,868.54,-0.2,,2.3,20,57,3.4,1016.4,,,
2019-01-20,21,214.16,-0.5,,1.4,360,58,3.4,1016.8,,,
2019-01-20,22,217.04,-0.6,,1.9,20,57,3.3,1017.2,,,
2019-01-20,23,206.32,-0.5,,2.5,360,56,3.3,1017.5,,,
2019-01-20,24,176.4,-0.6,,1.9,360,55,3.2,1017.4,,,
2019-01-21,1,176.4,-0.8,,1.6,320,58,3.3,1017.6,,,
2019-01-21,2,176.16,-0.9,,1.9,20,58,3.3,1017.3,,,
2019-01-21,3,1.68,-1.2,,1.3,20,61,3.4,1017,,,
2019-01-21,4,0,-1.6,,2.1,50,63,3.4,1016.6,,,
2019-01-21,5,0,-1.8,,3,50,65,3.5,1016.1,,,
2019-01-21,6,0,-1.7,,0.7,20,65,3.5,1016,,,
2019-01-21,7,0,-1.1,,0.3,0,63,3.6,1016.2,,,
2019-01-21,8,10.636,-1.3,,0.6,20,65,3.6,1016.1,0,0.07,
2019-01-21,9,1617.13,-0.2,,0.3,0,62,3.7,1016.7,0,0.23,
2019-01-21,10,5773.253,0.5,,0.5,50,60,3.8,1017.1,0,0.55,
2019-01-21,11,15754.118,2.8,,0.5,340,55,4.1,1016.9,0.8,1.45,
2019-01-21,12,20326.564,3.7,,1.4,270,52,4.2,1015.8,0.7,1.68,
2019-01-21,13,27147.86,6.3,,2.1,270,46,4.4,1014.5,1,2.24,
2019-01-21,14,27139.34,7.7,,1.5,320,39,4.1,1013.6,1,2.17,
2019-01-21,15,24000.509,7.5,,2.5,250,43,4.5,1013.3,1,1.79,
2019-01-21,16,17050.441,6.7,,2.4,270,43,4.2,1013.2,1,1.38,
2019-01-21,17,7511.86,6.3,,1.1,270,49,4.7,1012.8,1,0.75,
2019-01-21,18,2081.643,4.5,,1.5,270,55,4.6,1012.9,0.4,0.16,
2019-01-21,19,1192.68,3.8,,1,270,60,4.8,1013.2,,,
2019-01-21,20,904.26,3.1,,1.5,250,63,4.8,1013.2,,,
2019-01-21,21,214.32,2.8,,1.2,250,65,4.9,1013.5,,,
2019-01-21,22,217.44,2.8,,0.5,250,64,4.8,1013.4,,,
2019-01-21,23,207.84,1.9,,0.6,160,68,4.8,1013.3,,,
2019-01-21,24,176.16,1.6,,1,200,73,5,1013.4,,,
2019-01-22,1,176.4,0.9,,0.8,70,76,5,1013.2,,,
2019-01-22,2,176.16,0.5,,0,0,77,4.9,1013.3,,,
2019-01-22,3,1.92,0,,0.6,250,84,5.2,1013.4,,,
2019-01-22,4,0,-0.3,,0.8,230,87,5.2,1013,,,
2019-01-22,5,0,-0.6,,0.7,90,84,4.9,1012.6,,,
2019-01-22,6,0,-1.4,,0,0,89,4.9,1012.1,,,
2019-01-22,7,0,-2,,0.5,270,90,4.8,1012.3,,,
2019-01-22,8,19.452,-1.9,,0.8,250,90,4.8,1012.8,0,0.06,
2019-01-22,9,2706.93,-0.7,,0.3,0,85,4.9,1013.2,0.7,0.41,
2019-01-22,10,10759.041,1.5,,0.6,230,75,5.1,1013.5,1,1.03,
2019-01-22,11,18900.746,3.7,,0.9,230,65,5.2,1013.3,1,1.54,
2019-01-22,12,23652.333,6,,1,250,57,5.4,1012.8,1,1.94,
2019-01-22,13,25028.263,8.1,,1.6,230,51,5.5,1012,1,2.1,
2019-01-22,14,25023.411,9.4,,2.1,250,46,5.4,1011.2,1,1.96,
2019-01-22,15,23414.097,8.9,,2.8,290,25,2.8,1011.1,1,1.68,
2019-01-22,16,16251.633,8.5,,2.6,290,26,2.9,1011.4,1,1.32,
2019-01-22,17,6864.863,7.9,,2,270,36,3.8,1011.7,1,0.68,
2019-01-22,18,1949.163,6.4,,1.8,270,48,4.6,1011.6,0.3,0.15,
2019-01-22,19,1193.34,5.4,,1.9,270,53,4.8,1011.9,,,
2019-01-22,20,881.9,5.1,,1.2,230,56,4.9,1012,,,
2019-01-22,21,211.68,4.6,,1.1,200,58,4.9,1012.1,,,
2019-01-22,22,217.36,4.7,,1.7,200,59,5,1012.2,,,
2019-01-22,23,208.32,4.1,,0.8,200,63,5.2,1012,,,
2019-01-22,24,176.4,3.4,,0.6,180,69,5.4,1011.9,,,
2019-01-23,1,176.4,2.9,,0.3,0,74,5.6,1011.9,,,
2019-01-23,2,176.16,2.3,,0.7,250,76,5.5,1011.9,,,
2019-01-23,3,4.8,2.1,,0,0,80,5.7,1011.8,,,
2019-01-23,4,0,1.3,,0.7,250,82,5.5,1011.3,,,
2019-01-23,5,0,1.1,,0.2,0,84,5.6,1010.8,,,
2019-01-23,6,0,1.4,,0.4,0,81,5.5,1011,,,
2019-01-23,7,0,1,,0.4,0,84,5.5,1011.2,,,
2019-01-23,8,12.268,1,,0.4,0,86,5.7,1011.8,0,0.06,
2019-01-23,9,2304.654,2.3,,0.2,0,84,6.1,1012,0.2,0.29,
2019-01-23,10,9469.329,4.6,,0.5,200,78,6.6,1012.3,1,0.91,
2019-01-23,11,16059.537,6.9,,1.1,200,69,6.8,1012.6,1,1.42,
2019-01-23,12,20806.766,8.4,,1.4,250,58,6.4,1012.4,1,1.82,
2019-01-23,13,23983.806,9.8,,1.7,320,32,3.9,1011.9,1,2.02,
2019-01-23,14,24862.882,10,,2.5,290,37,4.5,1011.4,1,1.97,
2019-01-23,15,21958.864,9.4,,1.7,290,39,4.6,1011.4,1,1.6,
2019-01-23,16,16183.289,8.8,,2.6,290,38,4.3,1011.9,1,1.28,
2019-01-23,17,6719.851,7.4,,2,290,51,5.3,1012.4,1,0.65,
2019-01-23,18,2065.367,5.9,,2.2,340,54,5,1012.9,0.1,0.15,
2019-01-23,19,1193.6,5.2,,1.6,320,36,3.2,1013.2,,,
2019-01-23,20,719.82,4.2,,1.1,290,36,3,1013.7,,,
2019-01-23,21,211.6,3.1,,1.1,50,47,3.6,1014.2,,,
2019-01-23,22,217.04,2.9,,0.8,110,49,3.7,1014.5,,,
2019-01-23,23,208.24,2.5,,0.5,20,51,3.7,1014.4,,,
2019-01-23,24,176.4,2.3,,0.7,340,54,3.9,1014.6,,,
2019-01-24,1,176.16,1.9,,1.7,20,56,3.9,1014.8,,,
2019-01-24,2,176.4,1.4,,1.2,360,58,3.9,1015.1,,,
2019-01-24,3,4.56,0.6,,1.2,360,57,3.6,1015.4,,,
2019-01-24,4,0,-0.3,,2.3,20,62,3.7,1015.4,,,
2019-01-24,5,0,-0.6,,0.6,50,56,3.3,1015.5,,,
2019-01-24,6,0,-0.7,,0.6,50,55,3.2,1015.7,,,
2019-01-24,7,0,-1.3,,0.2,0,58,3.2,1015.8,,,
2019-01-24,8,39.676,-1.5,,0.2,0,57,3.1,1016.4,0,0.06,
2019-01-24,9,3692.958,0.1,,1.1,20,45,2.8,1016.6,0.7,0.46,
2019-01-24,10,13106.247,2.1,,1.5,20,34,2.4,1017.2,1,1.19,
2019-01-24,11,21639.212,4.2,,2.3,70,23,1.9,1017.2,1,1.77,
2019-01-24,12,26463.072,5.2,,2.1,20,22,1.9,1016.4,1,2.16,
2019-01-24,13,28529.127,6.6,,1.4,360,19,1.8,1015.8,1,2.32,
2019-01-24,14,27853.374,8.3,,1.6,20,11,1.2,1014.8,1,2.23,
2019-01-24,15,24891.813,9,,1.3,270,9,1,1014.4,1,1.83,
2019-01-24,16,18809.564,9.3,,1.3,20,9,1.1,1014.6,1,1.44,
2019-01-24,17,8300.237,7.8,,1.5,320,10,1.1,1014.7,1,0.81,
2019-01-24,18,2350.983,5.9,,1.6,340,15,1.4,1014.9,0.7,0.2,
2019-01-24,19,1193.62,4.4,,1.1,320,22,1.8,1015.4,,,
2019-01-24,20,958.76,2.9,,1.2,20,30,2.3,1015.5,,,
2019-01-24,21,211.6,2,,1.3,50,37,2.6,1015.6,,,
2019-01-24,22,217.12,0.9,,1,20,45,2.9,1016.1,,,
2019-01-24,23,207.84,0.9,,1.3,50,48,3.1,1016.5,,,
2019-01-24,24,176.4,0,,1.4,50,52,3.2,1016.1,,,
2019-01-25,1,176.16,-0.2,,1.1,20,55,3.3,1016.2,,,
2019-01-25,2,176.4,-0.8,,1.3,290,59,3.4,1016.3,,,
2019-01-25,3,4.32,-1,,0.3,0,60,3.4,1016.4,,,
2019-01-25,4,0,-0.8,,0.8,290,59,3.4,1016,,,
2019-01-25,5,0,-1.2,,0.1,0,60,3.4,1015.6,,,
2019-01-25,6,0,-1.8,,0.6,230,66,3.5,1015.8,,,
2019-01-25,7,0,-1.4,,0.2,0,67,3.7,1015.6,,,
2019-01-25,8,13.276,-1.6,,0.1,0,68,3.7,1015.9,0,0.06,
2019-01-25,9,2489.249,0,,0.3,0,64,3.9,1016.1,0.1,0.37,
2019-01-25,10,9193.093,1.4,,0.6,270,56,3.8,1016.4,1,0.93,
2019-01-25,11,14053.985,3.5,,1.3,250,49,3.8,1016.5,1,1.38,
2019-01-25,12,14805.757,5,,1.8,270,51,4.4,1015.7,0.5,1.35,
2019-01-25,13,12138.163,4.7,,2.6,320,50,4.3,1014.9,0.1,1.12,
2019-01-25,14,10335.747,4.8,,2.2,340,51,4.4,1014.2,0.1,1.1,
2019-01-25,15,10455.543,4.8,,2.8,290,50,4.3,1013.8,0.6,1.15,
2019-01-25,16,11052.007,3.8,,3.2,290,46,3.7,1014,0.9,1.12,
2019-01-25,17,5769.343,2.3,,2.8,340,51,3.7,1014.5,0.8,0.6,
2019-01-25,18,1882.246,0.8,,3.7,320,49,3.2,1015.1,0.3,0.16,
2019-01-25,19,636.86,0.5,,2.6,340,50,3.2,1015.6,,,
2019-01-25,20,94.52,0,,2.8,360,52,3.2,1016.2,,,
2019-01-25,21,211.92,-0.1,,2.5,20,52,3.2,1016.6,,,
2019-01-25,22,177.2,-0.1,,2.8,360,51,3.1,1016.8,,,
2019-01-25,23,176.4,-0.3,,3.4,20,48,2.9,1017,,,
2019-01-25,24,176.16,-0.5,,3,20,49,2.9,1017.3,,,
2019-01-26,1,176.4,-1.1,,3.4,20,48,2.7,1017.6,,,
2019-01-26,2,176.16,-1.6,,3,20,47,2.6,1017.8,,,
2019-01-26,3,4.56,-1.8,,3.4,20,45,2.4,1017.8,,,
2019-01-26,4,0,-2.1,,1.8,20,45,2.4,1018.2,,,
2019-01-26,5,0,-2.2,,2.4,20,45,2.3,1018.1,,,
2019-01-26,6,0,-2.2,,0.2,0,48,2.5,1018.1,,,
2019-01-26,7,0,-2.9,,0.8,20,53,2.6,1018.2,,,
2019-01-26,8,51.66,-2.6,,0.3,0,57,2.9,1018.8,0,0.06,
2019-01-26,9,2290.89,-1.2,,3.2,20,57,3.2,1019.5,0.5,0.38,
2019-01-26,10,6186.33,-0.5,,4.3,20,49,2.9,1019.6,0.6,0.96,
2019-01-26,11,21347.158,-0.4,,3.6,20,44,2.6,1020,1,1.77,
2019-01-26,12,28211.002,0.8,,2.5,20,35,2.3,1019.8,1,2.2,
2019-01-26,13,30322.028,2.4,,1.9,340,27,2,1019.1,1,2.4,
2019-01-26,14,29857.713,3.3,,2,360,27,2.1,1018.5,1,2.33,
2019-01-26,15,26942.732,2.8,,2.7,340,24,1.8,1018.6,1,1.92,
2019-01-26,16,20441.601,3.6,,1.5,320,26,2.1,1018.7,1,1.51,
2019-01-26,17,9293.073,2.4,,1.6,360,28,2,1019.3,1,0.86,
2019-01-26,18,2604.139,0.8,,1.2,360,38,2.5,1019.4,0.8,0.22,
2019-01-26,19,1263.84,-0.3,,1.1,290,45,2.7,1020.1,,,
2019-01-26,20,975.86,-0.9,,0.9,340,53,3,1020.7,,,
2019-01-26,21,212,-1.3,,1.7,20,57,3.2,1021.1,,,
2019-01-26,22,217.12,-1.7,,0.2,0,56,3,1021.8,,,
2019-01-26,23,206.24,-1.7,,1,70,57,3.1,1021.5,,,
2019-01-26,24,176.16,-1.8,,1.2,50,67,3.6,1021.4,,,
2019-01-27,1,176.4,-2.2,,1.5,70,68,3.5,1021.1,,,
2019-01-27,2,176.16,-2,,0.8,20,71,3.8,1020.7,,,
2019-01-27,3,4.08,-3.4,,0.3,0,76,3.6,1021,,,
2019-01-27,4,0,-4,,0.5,250,78,3.6,1021,,,
2019-01-27,5,0,-4.4,,0.4,0,78,3.5,1020.9,,,
2019-01-27,6,0,-4.7,,0.9,270,78,3.4,1021.3,,,
2019-01-27,7,0,-5.1,,0.8,250,80,3.3,1021.9,,,
2019-01-27,8,51.432,-5,,0.9,20,82,3.5,1022,0,0.06,
2019-01-27,9,3689.303,-4.1,,1.9,250,77,3.5,1022.7,0.7,0.51,
2019-01-27,10,13942.382,-1.4,,0.4,0,63,3.5,1022.6,1,1.23,
2019-01-27,11,22364.617,1.6,,0.9,360,49,3.4,1022.5,1,1.81,
2019-01-27,12,26620.08,3.9,,1.1,250,38,3.1,1021.7,1,2.18,
2019-01-27,13,28743.666,4.5,,1.2,180,37,3.1,1019.6,1,2.37,
2019-01-27,14,27868.418,6.6,,1.5,250,34,3.3,1019.1,1,2.29,
2019-01-27,15,25126.383,7.4,,1.7,270,34,3.5,1018.1,1,1.88,
2019-01-27,16,18947.378,7.1,,1.1,290,39,3.9,1017.5,1,1.47,
2019-01-27,17,8879.022,6.7,,1,290,39,3.8,1016.9,1,0.83,
2019-01-27,18,2660.959,4.8,,1.7,270,46,4,1016.4,0.7,0.23,
2019-01-27,19,1260.48,3.2,,1.3,320,58,4.5,1016.5,,,
2019-01-27,20,973.52,2.1,,0.9,290,63,4.5,1016.8,,,
2019-01-27,21,212.08,1.5,,0.8,250,69,4.7,1017.3,,,
2019-01-27,22,217.12,1.6,,1.1,160,70,4.8,1016.8,,,
2019-01-27,23,207.68,1.5,,1.4,180,71,4.9,1016,,,
2019-01-27,24,176.4,1.9,,0,0,70,4.9,1015.7,,,
2019-01-28,1,176.16,1.6,,0.7,250,72,4.9,1015.2,,,
2019-01-28,2,176.4,1.6,,0.9,250,74,5.1,1015.1,,,
2019-01-28,3,4.08,1.8,,0.9,250,73,5.1,1015.1,,,
2019-01-28,4,0,2.1,,1,180,74,5.3,1014.3,,,
2019-01-28,5,0,2.5,,1.1,160,74,5.4,1013.4,,,
2019-01-28,6,0,2.3,,1.2,250,74,5.4,1012.9,,,
2019-01-28,7,0,2.4,,1.3,250,80,5.8,1013.2,,,
2019-01-28,8,2.048,2.9,,1.5,230,84,6.3,1013.5,0,0.06,
2019-01-28,9,1650.817,3.5,0,0.4,0,85,6.7,1013.8,0.1,0.26,
2019-01-28,10,5379.315,5,,0.5,270,76,6.6,1014.2,0.4,0.57,
2019-01-28,11,9628.344,6.7,,1.8,290,55,5.4,1014.6,0.8,1.13,
2019-01-28,12,20009.47,7.9,,1.3,320,43,4.6,1014.1,0.9,1.72,
2019-01-28,13,25199.648,8.3,,2.6,340,33,3.6,1013.5,1,2,
2019-01-28,14,24457.973,7.5,,3.1,290,31,3.2,1013.3,1,1.93,
2019-01-28,15,21875.232,7.2,,2.3,20,23,2.3,1013.8,1,1.61,
2019-01-28,16,18153.681,5.8,,2.6,340,23,2.1,1014.3,1,1.49,
2019-01-28,17,8348.236,4.9,,1.9,320,34,3,1014.9,1,0.78,
2019-01-28,18,2473.536,3.3,,2,340,45,3.5,1015.1,0.3,0.19,
2019-01-28,19,1211.28,2.6,,2.2,20,47,3.5,1015.7,,,
2019-01-28,20,694.72,1.8,,2.5,20,51,3.6,1016.2,,,
2019-01-28,21,212.24,1.3,,2.8,20,54,3.6,1016.6,,,
2019-01-28,22,217.04,1.3,,2,20,56,3.8,1016.7,,,
2019-01-28,23,201.28,0.2,,2.2,50,58,3.6,1017.2,,,
2019-01-28,24,176.16,0,,2.6,20,56,3.4,1017.5,,,
2019-01-29,1,176.4,-1,,1.4,50,61,3.5,1018.1,,,
2019-01-29,2,176.16,-1,,1.6,20,59,3.3,1018.2,,,
2019-01-29,3,4.08,-1.4,,0.8,20,57,3.1,1018.8,,,
2019-01-29,4,0,-1.4,,0.8,20,59,3.3,1018.8,,,
2019-01-29,5,0,-1.9,,0.7,20,63,3.3,1019.2,,,
2019-01-29,6,0,-2.8,,1.5,20,65,3.2,1019,,,
2019-01-29,7,0,-2.8,,1.7,50,59,2.9,1019.5,,,
2019-01-29,8,79.068,-2.9,,3.3,50,58,2.9,1019.4,0,0.07,
2019-01-29,9,4187.727,-0.5,,3.4,50,45,2.6,1018.8,0.7,0.52,
2019-01-29,10,14530.573,1,,3.1,20,40,2.6,1019.8,1,1.25,
2019-01-29,11,23110.139,3.2,,1.5,200,33,2.5,1020.1,1,1.83,
2019-01-29,12,27663.895,3.8,,1.1,230,32,2.6,1019.4,1,2.22,
2019-01-29,13,29589.967,5.9,,1,270,28,2.6,1018.3,1,2.39,
2019-01-29,14,28978.805,8.1,,1.5,270,23,2.5,1018,1,2.32,
2019-01-29,15,25693.901,7.7,,1.3,230,18,1.9,1017.6,1,1.92,
2019-01-29,16,19779.116,8.6,,1.3,250,15,1.7,1017.5,1,1.5,
2019-01-29,17,9398.462,8.7,,1.6,230,15,1.7,1017.3,1,0.86,
2019-01-29,18,2726.841,6.5,,1,230,21,2,1017.2,0.7,0.22,
2019-01-29,19,1257.2,4.5,,0.3,0,36,3,1017.2,,,
2019-01-29,20,972.84,3.4,,0.6,250,40,3.1,1017.1,,,
2019-01-29,21,212.4,2.8,,1.9,250,44,3.3,1017.9,,,
2019-01-29,22,217.36,1.3,,1.2,250,49,3.3,1018.7,,,
2019-01-29,23,207.92,1.2,,0,0,50,3.3,1018.9,,,
2019-01-29,24,176.4,0.5,,0.2,0,56,3.6,1018.8,,,
2019-01-30,1,176.4,0.1,,0,0,58,3.6,1018.4,,,
2019-01-30,2,176.16,0,,0.8,250,57,3.5,1018.9,,,
2019-01-30,3,4.08,0.1,,0,0,56,3.5,1018.9,,,
2019-01-30,4,0,-0.2,,0.3,0,58,3.5,1018.3,,,
2019-01-30,5,0,-0.2,,0,0,56,3.4,1018,,,
2019-01-30,6,0,0,,0.1,0,57,3.5,1017.7,,,
2019-01-30,7,0,0.1,,0.3,0,56,3.5,1017.7,,,
2019-01-30,8,23.532,-0.5,,0.5,270,58,3.4,1017.3,0,0.07,
2019-01-30,9,3365.848,1.2,,1,230,54,3.6,1018.3,0.7,0.49,
2019-01-30,10,9370.232,2.3,,0.6,200,48,3.5,1018.5,0.4,0.96,
2019-01-30,11,7177.949,3.3,,0.8,50,45,3.5,1018.7,0,0.69,
2019-01-30,12,13313.196,4.6,,0.6,270,39,3.3,1017.5,0.3,1,
2019-01-30,13,22610.036,7.6,,1.1,250,27,2.8,1015.9,1,2.15,
2019-01-30,14,27485.938,9.5,,1.3,230,20,2.4,1014.8,1,2.26,
2019-01-30,15,18983.722,8.9,,1.4,250,23,2.6,1014.4,0.8,1.55,
2019-01-30,16,7246.809,9.3,,2.2,200,24,2.8,1013.6,0,0.72,
2019-01-30,17,4992.911,8.6,,1.1,320,22,2.5,1013.4,0,0.47,
2019-01-30,18,1939.418,7.5,,1.3,320,27,2.8,1013.6,0,0.16,
2019-01-30,19,1166.78,6.5,,1.2,340,36,3.5,1014.1,,,
2019-01-30,20,330.28,5.9,,0.8,290,45,4.2,1014.3,,,
2019-01-30,21,225.62,5.9,,2.1,70,43,4,1014.7,,,
2019-01-30,22,197.2,5.3,,2.3,70,51,4.5,1014.3,,,
2019-01-30,23,176.4,5.3,,2.1,50,56,5,1014,,,
2019-01-30,24,176.4,4.4,0,3.9,50,69,5.8,1013.4,,,
2019-01-31,1,176.16,3.9,,2.7,50,79,6.3,1013,,,
2019-01-31,2,176.4,4.4,,1.9,20,73,6.1,1012.4,,,
2019-01-31,3,3.6,4.2,0,2.2,20,73,6,1012.2,,,
2019-01-31,4,0,2.6,,3.6,50,84,6.2,1011.5,,,
2019-01-31,5,0,2,,2.6,50,97,6.8,1011.4,,,
2019-01-31,6,0,0.9,2,1.8,20,98,6.4,1011.2,,,
2019-01-31,7,0,0.4,,1.8,20,99,6.2,1010.8,,,0.3
2019-01-31,8,0,0.4,,1.7,20,99,6.2,1010.8,0,0.05,0.6
2019-01-31,9,33.348,0.5,3.9,2.9,20,99,6.2,1010.8,0,0.08,1.2
2019-01-31,10,280.86,0.3,,1.9,20,99,6.2,1011.6,0,0.13,1.6
2019-01-31,11,612.992,0.3,,0,0,99,6.2,1012.1,0,0.17,2.5
2019-01-31,12,1110.359,0.1,3.8,1,340,99,6.1,1012.1,0,0.21,3
2019-01-31,13,1277.561,-0.2,,0,0,97,5.8,1011.7,0,0.19,3.6
2019-01-31,14,1931.411,-1.1,,0,0,93,5.3,1011.8,0,0.28,3.8
2019-01-31,15,6564.762,0.6,0.6,2.1,360,76,4.9,1011.2,0.5,0.96,3.8
2019-01-31,16,11087.702,0.8,,2.8,20,72,4.7,1011.3,0.8,1.16,3.7
2019-01-31,17,5588.11,0.5,,2.5,20,68,4.3,1012.1,1,0.93,3.6
2019-01-31,18,1160.955,-0.4,,1.8,360,70,4.2,1012.3,0.3,0.19,3.5
2019-01-31,19,0,-0.9,,2.4,360,71,4.1,1013.6,,,3.4
2019-01-31,20,0,-1.3,,1.4,360,72,4,1014.5,,,3.4
2019-01-31,21,171.12,-1.5,,3,20,70,3.8,1014.6,,,3.4
2019-01-31,22,128.4,-1.6,,1.6,20,70,3.8,1015,,,3.4
2019-01-31,23,0,-1.5,,1.6,360,69,3.8,1015.2,,,3.4
2019-01-31,24,0,-1.4,,1.6,20,70,3.9,1015.3,,,3.4
2019-02-01,1,0,-1.1,,1.8,360,69,3.9,1015.9,,,3.4
2019-02-01,2,0,-0.9,,1.8,20,64,3.7,1016.1,,,3.4
2019-02-01,3,0,-1,,2.3,20,66,3.8,1016.2,,,3.4
2019-02-01,4,0,-1.2,,1.9,20,71,4,1015.9,,,3.2
2019-02-01,5,0,-2.4,,2.6,50,77,4,1016.1,,,3.2
2019-02-01,6,0,-3.3,0,1.3,50,84,4,1016.1,,,3.2
2019-02-01,7,0,-3.8,,1.3,50,85,3.9,1015.7,,,3.2
2019-02-01,8,65.484,-3.6,,1.5,50,85,4,1016.4,0,0.07,3.2
2019-02-01,9,1439.024,-2,0,0.6,20,77,4.1,1017.2,0,0.29,3.2
2019-02-01,10,7410.42,-0.3,,0.8,50,68,4.1,1017.4,1,1.16,3.2
2019-02-01,11,12353.521,-0.1,,0.5,290,76,4.6,1018,0.5,1.17,3.2
2019-02-01,12,18213.65,0.8,0,0.5,50,71,4.6,1017.7,0.8,1.86,3
2019-02-01,13,20722.807,1.1,,0.8,110,74,4.9,1016.9,0.1,0.94,2.8
2019-02-01,14,17088.857,3,,1.1,250,65,4.9,1016.2,0.5,1.32,2.5
2019-02-01,15,17696.911,3.5,,2.2,270,49,3.8,1015.8,0.6,1.55,2
2019-02-01,16,16195.526,3,,2.1,290,47,3.6,1015.8,0.8,1.51,
2019-02-01,17,9924.692,2.9,,1.7,340,48,3.6,1015.6,0.8,0.74,
2019-02-01,18,2903.352,1.9,,1.9,320,52,3.6,1015.6,0.7,0.25,
2019-02-01,19,874.83,0.9,,0.6,20,57,3.7,1015.8,0,0.04,
2019-02-01,20,256.62,0.9,,0.6,340,57,3.7,1016.1,,,
